Order ID,Order Date,Customer Name,Region,Product Category,Product Name,Sales Amount,Quantity,Profit,Discount,Payment Mode
ORD-2022-02057,2024-06-15,James Evans,South,Home & Kitchen,Vacuum Cleaner Cordless,418.68,1,95.62,0.1,Cash
ORD-2022-01884,2024-06-21,Maria Ruiz,South,Sports,Jump Rope,18.47,1,6.94,0.1,Cash
ORD-2023-00684,2021-01-18,Samuel Mendoza,South,Sports,Basketball,38.4,1,19.12,0.0,Online Transfer
ORD-2024-00867,2023-07-01,Scott Jones,West,Sports,Resistance Bands Set,106.49,3,38.86,0.15,Debit Card
ORD-2024-00211,2024-03-31,Robert Morales,Central,Sports,Tennis Racket,228.53,2,89.54,0.1,Debit Card
ORD-2022-01373,2024-06-16,David Young,West,Sports,Yoga Mat Premium,99.74,2,29.13,0.15,Mobile Payment
ORD-2022-01959,2023-05-27,Matthew Howard,Central,Furniture,Coffee Table,203.5,1,75.73,0.05,Credit Card
ORD-2023-02485,2021-03-27,Mary Price,East,Home & Kitchen,Blender 1000W,105.21,1,51.32,0.0,Credit Card
ORD-2021-02206,2021-02-20,Alexander Taylor,Central,Electronics,Smart Watch,346.3,1,106.07,0.0,Online Transfer
ORD-2022-00174,2021-06-27,Elizabeth Johnson,West,Furniture,Desk Lamp LED,58.96,1,8.32,0.2,Cash
ORD-2023-00990,2023-02-16,Rebecca Evans,South,Clothing,Cotton T-Shirt,29.76,1,17.69,0.0,Debit Card
ORD-2023-00513,2022-08-06,Deborah Ramos,South,Home & Kitchen,Weighted Blanket,258.37,3,88.89,0.15,Cash
ORD-2021-02451,2021-10-20,Helen Long,East,Electronics,Smart Watch,1024.95,3,,0.0,Credit Card
ORD-2024-00975,2021-07-06,Joshua Lee,South,Furniture,Bookshelf 5-Tier,185.75,1,58.97,0.05,Credit Card
ORD-2022-00829,2021-07-13,Lisa Kim,South,Clothing,Sneakers,200.95,2,110.0,0.1,Debit Card
ORD-2022-00480,2023-07-09,Ryan Scott,West,Home & Kitchen,Toaster 4-Slice,60.92,1,15.23,0.1,Debit Card
ORD-2023-01111,2021-02-19,Tyler Martinez,West,Electronics,Webcam HD,151.71,2,27.7,0.15,Online Transfer
ORD-2024-00009,2023-06-01,Christine Sullivan,,Electronics,4K Ultra HD Monitor,518.72,1,32.21,0.25,Debit Card
ORD-2021-00933,2021-01-30,Dorothy Lee,Central,Clothing,Leather Belt,44.21,1,20.19,0.0,Credit Card
ORD-2024-00751,2022-05-09,Katherine Ruiz,South,Sports,Football Soccer,41.21,1,17.77,0.0,Credit Card
ORD-2023-01824,2022-11-26,Donna Cooper,Central,Furniture,Storage Cabinet,299.5,1,87.91,0.05,Online Transfer
ORD-2021-01801,2022-05-07,Alexander Green,Central,Sports,Boxing Gloves,158.86,2,68.87,0.05,Online Transfer
ORD-2021-01240,2021-11-26,John Lopez,South,Sports,Yoga Mat Premium,61.42,1,26.32,0.05,Online Transfer
ORD-2022-01937,2022-12-15,Jessica Nguyen,South,Sports,Foam Roller,37.76,1,15.86,0.05,Credit Card
ORD-2023-02038,2024-01-12,Deborah Ruiz,Central,Furniture,Office Desk - Wood,450.77,1,172.3,0.0,Credit Card
ORD-2022-01113,2023-09-02,Jose Russell,West,Electronics,Wireless Mouse,77.23,2,14.49,0.15,Online Transfer
ORD-2024-01049,2022-02-23,Karen Wright,Central,Sports,Football Soccer,68.11,2,20.51,0.1,Online Transfer
ORD-2024-00215,2022-04-13,Deborah Barnes,East,Home & Kitchen,,47.56,1,17.92,0.1,Mobile Payment
ORD-2023-00488,2022-08-19,Shirley Johnson,South,Clothing,Casual Dress Shirt,57.79,1,29.92,0.0,Online Transfer
ORD-2023-00041,2022-09-24,Cynthia Gonzalez,West,Sports,Tennis Racket,264.16,2,108.94,0.0,Online Transfer
ORD-2022-00648,2021-01-05,Adam Castillo,East,Sports,Dumbbells Set 20kg,442.78,2,170.37,0.0,Credit Card
ORD-2024-02432,2023-02-07,Shirley Jackson,South,Clothing,Women's Blouse,43.78,1,17.36,0.1,Debit Card
ORD-2023-00134,2023-06-09,Sandra Myers,West,Electronics,Laptop - 15 inch,1023.89,1,222.22,0.1,Cash
ORD-2022-01118,2023-03-12,Thomas Edwards,West,Clothing,Running Shoes,436.68,3,252.75,0.0,Credit Card
ORD-2024-00215,2022-04-13,Deborah Barnes,East,Sports,Gym Bag,104.49,2,32.83,0.1,Mobile Payment
ORD-2023-00096,2022-02-20,Samantha Price,Central,Sports,Swimming Goggles,26.95,1,,0.0,Online Transfer
ORD-2023-01166,2023-03-15,Heather Morris,East,Clothing,Sneakers,258.26,2,129.66,0.0,Credit Card
ORD-2021-01404,2023-11-07,Christine Taylor,Central,Home & Kitchen,Robot Vacuum,437.38,1,113.99,0.2,Credit Card
ORD-2023-01304,2021-06-23,Christine Adams,South,Electronics,Laptop - 15 inch,1106.73,1,272.43,0.15,Debit Card
ORD-2021-01162,2023-08-10,Helen Long,West,Clothing,Men's Formal Shirt,101.78,2,41.13,0.0,Credit Card
ORD-2022-00613,2024-01-14,Matthew Patel,Central,Home & Kitchen,Weighted Blanket,75.52,1,18.9,0.15,Cash
ORD-2022-00107,2023-11-25,Samantha Williams,South,Home & Kitchen,Food Processor,118.22,1,26.58,0.15,Online Transfer
ORD-2024-02277,2022-08-30,Stephen Cox,Central,Clothing,Running Shoes,141.32,1,59.31,0.15,Mobile Payment
ORD-2023-00271,2023-10-04,Carolyn Nguyen,West,Furniture,Desk Lamp LED,65.74,1,18.4,0.1,Credit Card
ORD-2022-02207,2022-01-10,Olivia Young,Central,Clothing,Casual Dress Shirt,101.06,2,41.27,0.05,Online Transfer
ORD-2023-01017,2024-01-13,Kathleen Hall,East,Electronics,4K Ultra HD Monitor,561.34,1,88.21,0.2,Mobile Payment
ORD-2022-02036,2023-08-07,Diane Myers,East,Clothing,Cotton T-Shirt,63.24,2,34.01,0.0,Mobile Payment
ORD-2024-01030,2024-02-12,Jerry Reyes,West,Furniture,Standing Desk Converter,244.4,1,33.64,0.25,Credit Card
ORD-2022-00307,2024-11-24,Carolyn Wood,East,Furniture,Storage Cabinet,344.53,1,106.52,0.05,Cash
ORD-2022-02483,2023-07-10,Kevin Foster,Central,Clothing,Sports Shorts,42.36,1,23.44,0.0,Online Transfer
ORD-2021-01032,2023-04-04,Patricia Thompson,West,Electronics,Webcam HD,159.07,2,39.22,0.1,Debit Card
ORD-2023-02360,2024-04-23,Ryan Perez,Central,Electronics,External SSD 1TB,140.9,1,40.17,0.05,Online Transfer
ORD-2024-01825,2024-07-23,Steven Morales,West,Clothing,Leather Belt,60.9,2,28.29,0.25,Debit Card
ORD-2024-01465,2021-06-28,Carolyn Ruiz,East,Home & Kitchen,Electric Kettle 1.7L,48.15,1,18.25,0.0,Debit Card
ORD-2024-02282,2024-10-11,Nathan Smith,West,Furniture,Conference Table,814.16,1,313.6,0.0,Cash
ORD-2024-01405,2022-02-09,James Castillo,Central,Sports,Resistance Bands Set,70.04,2,27.56,0.15,Credit Card
ORD-2022-01340,2022-02-17,Janet Collins,East,Clothing,Sports Shorts,33.14,1,17.64,0.1,Credit Card
ORD-2021-02223,2024-02-11,Mary Ward,West,Sports,Resistance Bands Set,73.98,2,33.21,0.0,Online Transfer
ORD-2023-00354,2024-03-28,Ashley Martinez,West,Home & Kitchen,Weighted Blanket,182.07,2,53.88,0.1,Mobile Payment
ORD-2024-01145,2023-11-18,Deborah Long,West,Clothing,Winter Jacket,433.0,3,154.97,0.1,Online Transfer
ORD-2022-02129,2022-06-18,Daniel Flores,East,Sports,Foam Roller,112.22,3,25.78,0.2,Credit Card
ORD-2023-02384,2024-08-01,Steven King,South,Home & Kitchen,Electric Kettle 1.7L,100.52,2,32.61,0.15,Credit Card
ORD-2024-02439,2022-07-14,Heather Myers,South,Sports,Yoga Mat Premium,188.31,3,,0.0,Mobile Payment
ORD-2023-01793,2021-10-11,Gary Peterson,West,Electronics,Mechanical Keyboard,106.41,1,41.26,0.0,Debit Card
ORD-2022-02061,2023-05-16,Patricia Howard,East,Home & Kitchen,Blender 1000W,124.75,1,43.69,0.0,Cash
ORD-2022-02418,2023-12-25,Larry Nelson,South,Electronics,Portable Charger 20000mAh,125.6,2,40.18,0.0,Debit Card
ORD-2022-00317,2024-10-15,Ruth Morgan,Central,Sports,Swimming Goggles,27.61,1,10.29,0.0,Online Transfer
ORD-2023-01775,2024-07-13,Dennis Roberts,West,Furniture,,242.28,1,78.35,0.05,Mobile Payment
ORD-2022-02369,2022-04-10,Thomas Taylor,East,Home & Kitchen,Robot Vacuum,487.05,1,183.16,0.1,Debit Card
ORD-2024-01944,2021-11-06,Nicholas Wilson,East,Clothing,Leather Belt,101.3,3,26.07,0.2,Credit Card
ORD-2024-01275,2024-08-16,,West,Sports,Yoga Mat Premium,163.65,3,67.57,0.1,Debit Card
ORD-2021-01361,2021-10-19,Aaron Garcia,East,Sports,Football Soccer,26.33,1,6.67,0.2,Credit Card
ORD-2024-00983,2023-09-29,Carolyn Hughes,East,Clothing,Casual Dress Shirt,53.34,1,26.33,0.15,Mobile Payment
ORD-2023-01500,2022-01-25,Kathleen Ramirez,South,Clothing,Winter Jacket,131.39,1,48.86,0.15,Credit Card
ORD-2021-00839,2024-03-28,Joyce Bailey,South,Sports,Yoga Mat Premium,97.1,2,37.64,0.15,Cash
ORD-2021-00226,2021-09-13,Dorothy Taylor,West,Electronics,External SSD 1TB,296.89,2,90.28,0.1,Online Transfer
ORD-2024-00765,2022-01-20,Douglas Anderson,Central,Furniture,Desk Lamp LED,203.28,3,87.85,0.0,Credit Card
ORD-2021-01007,2023-08-21,Ashley Lee,East,Clothing,Formal Trousers,124.18,2,59.67,0.15,Credit Card
ORD-2024-01829,2022-03-18,Katherine Bennett,South,Electronics,Bluetooth Speaker,106.87,1,14.9,0.2,Mobile Payment
ORD-2024-01048,2022-02-06,Lisa Young,East,Furniture,Filing Cabinet 3-Drawer,482.36,2,112.14,0.15,Debit Card
ORD-2021-00355,2023-03-05,Christine Carter,East,Furniture,Coffee Table,163.16,1,64.81,0.05,Mobile Payment
ORD-2023-00240,2023-03-12,Ronald Smith,Central,Clothing,Men's Formal Shirt,41.02,1,14.07,0.2,Mobile Payment
ORD-2023-00240,2023-03-12,Ronald Smith,Central,Home & Kitchen,Robot Vacuum,1168.06,3,215.55,0.2,Mobile Payment
ORD-2024-01585,2022-03-06,Samantha Anderson,East,Sports,Fitness Tracker Band,81.3,1,40.62,0.0,Debit Card
ORD-2024-01319,2024-03-24,Rachel Roberts,East,Electronics,Portable Charger 20000mAh,51.37,1,4.37,0.2,Credit Card
ORD-2021-02020,2024-11-21,Anna Lopez,South,Electronics,Portable Charger 20000mAh,51.04,1,12.08,0.05,Online Transfer
ORD-2024-01081,2024-06-05,Margaret Martin,South,Furniture,Filing Cabinet 3-Drawer,495.49,2,180.79,0.1,Online Transfer
ORD-2021-00998,2022-01-22,Elizabeth Cruz,Central,Furniture,Filing Cabinet 3-Drawer,246.1,1,67.34,0.1,Online Transfer
ORD-2022-01901,2023-05-14,Patricia Coleman,West,Sports,Yoga Mat Premium,62.07,1,23.3,0.1,Cash
ORD-2021-00355,2023-03-05,Christine Carter,East,Sports,Fitness Tracker Band,251.04,3,118.81,0.0,Mobile Payment
ORD-2024-01961,2024-09-06,Brian Richardson,East,Clothing,Men's Formal Shirt,104.73,2,53.51,0.05,Online Transfer
ORD-2021-01577,2021-09-03,Benjamin Adams,Central,Electronics,Noise Cancelling Headphones,248.41,1,36.16,0.15,Online Transfer
ORD-2022-00686,2023-08-03,Susan Carter,West,Home & Kitchen,Electric Kettle 1.7L,46.31,1,9.73,0.15,Debit Card
ORD-2021-00851,2024-03-28,Larry Carter,West,Home & Kitchen,Coffee Maker Drip,116.15,1,44.43,0.0,Debit Card
ORD-2022-00302,2024-11-08,Susan Howard,South,Furniture,Conference Table,1423.07,2,278.89,0.15,Online Transfer
ORD-2022-01557,2024-04-13,Alexander Hill,Central,Home & Kitchen,Blender 1000W,159.03,2,34.51,0.3,Credit Card
ORD-2021-01730,2021-03-15,Virginia Cox,East,Furniture,Desk Lamp LED,139.02,2,53.59,0.05,Debit Card
ORD-2024-00176,2023-01-19,Jason Morales,West,Electronics,Smart Watch,313.41,1,62.71,0.15,Cash
ORD-2021-02178,2023-01-16,Nathan Watson,South,Home & Kitchen,,118.58,1,35.5,0.1,Credit Card
ORD-2023-01954,2023-02-13,Cynthia Campbell,South,Furniture,Filing Cabinet 3-Drawer,222.91,1,69.41,0.0,Debit Card
ORD-2021-00054,2023-06-23,Michael Clark,Central,Home & Kitchen,Air Fryer 5L,113.68,1,24.78,0.3,Online Transfer
ORD-2023-00181,2023-08-29,Jose Reed,South,Clothing,Leather Belt,44.07,1,20.77,0.05,Online Transfer
ORD-2022-01704,2021-01-20,Brian Foster,Central,Home & Kitchen,Coffee Maker Drip,205.6,2,97.09,0.05,Debit Card
ORD-2024-01002,2024-05-14,Carol Ross,South,Clothing,Winter Jacket,150.99,1,69.97,0.0,Credit Card
ORD-2021-02237,2022-05-15,Helen Morgan,West,Sports,Foam Roller,41.23,1,17.18,0.0,Debit Card
ORD-2024-00733,2021-02-10,Pamela Garcia,South,Furniture,Bookshelf 5-Tier,202.99,1,64.29,0.1,Credit Card
ORD-2022-01295,2022-12-11,Gregory Brooks,East,Clothing,Denim Jeans,75.53,1,37.58,0.1,Mobile Payment
ORD-2022-02449,2023-10-30,Cynthia Patel,East,Electronics,Laptop - 13 inch,1417.36,1,481.31,0.0,Credit Card
ORD-2022-00438,2024-09-23,Amanda Clark,East,Sports,,32.59,1,15.74,0.0,Debit Card
ORD-2023-02310,2021-03-25,Larry Peterson,Central,Furniture,Office Desk - Wood,372.38,1,95.9,0.15,Debit Card
ORD-2022-01130,2024-08-24,Brian Hall,West,Clothing,Sports Shorts,93.54,3,51.74,0.05,Mobile Payment
ORD-2023-02349,2024-07-08,Sandra Gonzales,South,Clothing,Denim Jeans,135.84,2,65.69,0.0,Credit Card
ORD-2021-01917,2023-06-18,Deborah Ruiz,East,Furniture,Standing Desk Converter,285.18,1,92.15,0.15,Credit Card
ORD-2021-01577,2021-09-03,Benjamin Adams,Central,Furniture,Standing Desk Converter,577.05,2,185.23,0.15,Online Transfer
ORD-2021-00173,2023-08-23,Charles Ramirez,Central,Furniture,Filing Cabinet 3-Drawer,274.99,1,121.28,0.0,Mobile Payment
ORD-2022-01703,2023-01-23,Ruth White,Central,Furniture,Storage Cabinet,545.92,2,224.96,0.0,Online Transfer
ORD-2022-01091,2023-02-20,Jacob Peterson,Central,Clothing,Running Shoes,320.4,2,133.34,0.05,Cash
ORD-2023-02329,2021-11-03,Emma Harris,West,Sports,Football Soccer,68.6,2,22.41,0.1,Online Transfer
ORD-2023-02120,2021-10-16,Nathan Hernandez,East,Electronics,Laptop - 13 inch,1341.39,1,332.5,0.1,Debit Card
ORD-2024-00992,2022-07-01,Janet Foster,Central,Furniture,Desk Lamp LED,57.64,1,13.01,0.1,Debit Card
ORD-2021-01577,2021-09-03,Benjamin Adams,Central,Furniture,TV Stand 60 inch,349.3,2,92.26,0.15,Online Transfer
ORD-2021-01155,2024-03-28,Christine Johnson,East,Home & Kitchen,Robot Vacuum,532.3,1,186.64,0.05,Mobile Payment
ORD-2023-00921,2023-11-25,Ashley Phillips,East,Electronics,Laptop - 15 inch,2587.59,2,640.68,0.05,Online Transfer
ORD-2021-02132,2021-02-13,Sandra Thomas,South,Electronics,Bluetooth Speaker,121.27,1,30.48,0.1,Cash
ORD-2024-00351,2024-12-16,William Bennett,West,Home & Kitchen,Cookware Set 10pc,635.94,2,253.9,0.0,Debit Card
ORD-2021-00580,2022-06-29,Joshua Miller,East,Clothing,Women's Blouse,110.86,3,48.43,0.1,Mobile Payment
ORD-2023-02303,2021-07-19,Robert Richardson,South,Home & Kitchen,Cookware Set 10pc,553.5,2,227.42,0.15,Cash
ORD-2021-02368,2023-09-24,Henry Thomas,East,Home & Kitchen,Blender 1000W,104.87,1,41.43,0.05,Cash
ORD-2023-01166,2023-03-15,Heather Morris,East,Clothing,Leather Belt,82.01,2,29.74,0.15,Credit Card
ORD-2022-02286,2021-11-26,Dennis Cooper,South,Furniture,Office Desk - Wood,819.76,2,286.63,0.0,Debit Card
ORD-2022-00638,2022-04-22,Ryan Ross,South,Sports,Tennis Racket,203.08,2,73.92,0.1,Debit Card
ORD-2023-00558,2021-01-13,Brenda Chavez,West,Clothing,Sneakers,98.27,1,53.88,0.1,Cash
ORD-2021-02287,2022-05-03,Jack Parker,West,Electronics,External SSD 1TB,252.06,2,69.05,0.15,Debit Card
ORD-2022-00205,2024-04-10,Jonathan Carter,South,Clothing,Running Shoes,125.66,1,51.44,0.1,Credit Card
ORD-2021-00759,2023-05-01,Eric Hernandez,East,Clothing,Wool Sweater,79.81,1,43.33,0.0,Credit Card
ORD-2021-00175,2021-02-02,Susan Howard,West,Clothing,Leather Belt,39.8,1,15.12,0.05,Online Transfer
ORD-2022-02423,2024-04-17,Tyler Hill,East,Furniture,Desk Lamp LED,64.35,1,19.58,0.0,Credit Card
ORD-2023-00105,2022-06-24,Michael Clark,Central,Home & Kitchen,Vacuum Cleaner Cordless,464.11,1,172.27,0.05,Debit Card
ORD-2024-02136,2021-01-19,Jerry Coleman,South,Sports,Jump Rope,24.25,1,9.73,0.0,Online Transfer
ORD-2022-00068,2021-07-13,Ruth Green,West,Furniture,Coffee Table,347.48,2,146.61,0.0,Online Transfer
ORD-2022-02194,2021-05-10,Kimberly Kim,West,Furniture,Coffee Table,160.02,1,23.76,0.2,Online Transfer
ORD-2021-01385,2021-06-12,Patricia Turner,Central,Electronics,Tablet 10 inch,721.79,2,202.77,0.15,Credit Card
ORD-2024-02167,2024-09-14,Nicole King,West,Sports,Jump Rope,18.51,1,5.9,0.05,Credit Card
ORD-2024-00194,2024-03-14,Heather Morris,West,Sports,Dumbbells Set 20kg,224.38,1,94.32,0.0,Credit Card
ORD-2021-00945,2023-07-15,Sarah Roberts,West,Sports,Gym Bag,163.99,3,66.02,0.05,Cash
ORD-2022-00040,2023-09-09,Rebecca Lewis,East,Sports,Tennis Racket,214.15,2,79.14,0.15,Credit Card
ORD-2024-00383,2023-08-20,Ryan Hughes,South,Clothing,Formal Trousers,60.9,1,29.18,0.1,Debit Card
ORD-2023-00466,2023-04-14,Shirley Collins,East,Clothing,Women's Blouse,45.61,1,19.26,0.0,Credit Card
ORD-2023-02144,2024-03-20,Virginia Henderson,South,Furniture,Ergonomic Office Chair,724.62,2,257.25,0.0,Cash
ORD-2023-01795,2024-11-21,Kathleen Myers,Central,Clothing,Casual Dress Shirt,46.99,1,9.69,0.25,Credit Card
ORD-2021-01524,2023-02-04,Dorothy Powell,West,Electronics,Tablet 10 inch,350.33,1,102.1,0.15,Debit Card
ORD-2021-01339,2024-09-16,Michelle Brown,Central,Electronics,Smart Watch,320.48,1,92.0,0.05,Cash
ORD-2021-01812,2021-01-27,Gary Cooper,East,Home & Kitchen,Microwave Oven 900W,187.43,1,71.49,0.1,Credit Card
ORD-2021-01186,2022-03-23,Matthew Price,South,Sports,Dumbbells Set 20kg,229.86,1,92.01,0.0,Debit Card
ORD-2022-01496,2023-01-09,Nathan Jones,East,Clothing,Wool Sweater,174.54,2,84.43,0.0,Debit Card
ORD-2024-00387,2021-09-10,Karen Clark,Central,Electronics,Laptop - 13 inch,2395.42,2,614.07,0.05,Debit Card
ORD-2021-01345,2021-08-24,Jonathan Morales,West,Clothing,Sneakers,123.86,1,49.69,0.0,Credit Card
ORD-2022-00034,2022-05-22,David Ortiz,Central,Electronics,27 inch Monitor,1040.19,2,260.73,0.05,Debit Card
ORD-2022-01340,2022-02-17,Janet Collins,East,Clothing,Running Shoes,161.62,1,,0.05,Credit Card
ORD-2023-01017,2024-01-13,Kathleen Hall,East,Electronics,Laptop - 15 inch,3560.92,3,627.2,0.1,Mobile Payment
ORD-2023-02220,2023-08-07,Kimberly Hall,East,Home & Kitchen,Food Processor,135.46,1,44.84,0.1,Online Transfer
ORD-2021-02284,2024-01-10,Catherine Cooper,West,Furniture,Coffee Table,177.7,1,41.26,0.1,Credit Card
ORD-2023-02305,2021-01-24,Carol Bennett,Central,Furniture,Desk Lamp LED,54.95,1,14.77,0.1,Debit Card
ORD-2022-00347,2021-10-21,Stephen Sanders,East,Clothing,Formal Trousers,64.11,1,32.91,0.05,Credit Card
ORD-2022-02210,2024-12-11,Larry Price,South,Electronics,Noise Cancelling Headphones,387.04,2,61.48,0.25,Credit Card
ORD-2022-01628,2022-11-18,Alexander Hill,South,Sports,Basketball,38.23,1,9.63,0.15,Cash
ORD-2024-01028,2023-01-17,Adam Peterson,South,Sports,Foam Roller,38.78,1,6.66,0.25,Online Transfer
ORD-2021-01502,2021-02-10,Eric Richardson,West,Furniture,Filing Cabinet 3-Drawer,188.56,1,21.79,0.25,Debit Card
ORD-2022-02060,2023-10-17,Christine Harris,Central,Clothing,Sports Shorts,80.32,2,38.64,0.0,Debit Card
ORD-2023-02079,2024-06-17,Susan Hughes,East,Sports,Tennis Racket,236.9,2,89.92,0.0,Cash
ORD-2024-02215,2023-08-22,Michelle Ramirez,West,Home & Kitchen,Microwave Oven 900W,198.96,1,47.2,0.1,Credit Card
ORD-2021-01883,2024-04-15,Jerry Wright,Central,Home & Kitchen,Vacuum Cleaner Cordless,763.52,2,250.06,0.0,Debit Card
ORD-2022-01496,2023-01-09,Nathan Jones,East,Clothing,Sports Shorts,32.74,1,8.38,0.25,Debit Card
ORD-2024-00987,2022-11-18,Amy White,Central,Furniture,Filing Cabinet 3-Drawer,160.85,1,13.09,0.3,Credit Card
ORD-2021-00201,2023-04-29,Nathan Kelly,West,Sports,Gym Bag,43.34,1,10.81,0.15,Credit Card
ORD-2021-00187,2023-08-19,Susan Kim,East,Furniture,Filing Cabinet 3-Drawer,188.14,1,42.32,0.15,Cash
ORD-2023-01878,2022-08-08,Nicholas Chavez,West,Home & Kitchen,,87.2,1,23.4,0.05,Cash
ORD-2023-02363,2021-01-24,Michelle Butler,West,Furniture,Desk Lamp LED,72.59,1,28.52,0.0,Debit Card
ORD-2024-01012,2023-05-25,Tyler Jimenez,East,Clothing,Casual Dress Shirt,57.22,1,19.34,0.1,Credit Card
ORD-2024-00048,2024-03-25,David Moore,South,Electronics,Portable Charger 20000mAh,56.07,1,15.81,0.15,Debit Card
ORD-2023-01210,2024-05-31,Christine Murphy,East,Electronics,Smart Watch,804.42,2,317.6,0.0,Credit Card
ORD-2023-01662,2022-11-01,Edward Taylor,Central,Home & Kitchen,Robot Vacuum,345.95,1,107.48,0.2,Debit Card
ORD-2024-01685,2023-10-28,Mary Wilson,East,Sports,Gym Bag,44.46,1,19.92,0.0,Debit Card
ORD-2022-01759,2022-11-13,Lisa Parker,South,Home & Kitchen,Cookware Set 10pc,230.52,1,77.81,0.1,Online Transfer
ORD-2022-02224,2023-03-10,Elizabeth Watson,Central,Electronics,Wireless Mouse,88.47,2,26.36,0.1,Credit Card
ORD-2021-00879,2022-10-24,John Roberts,Central,Sports,Fitness Tracker Band,124.04,2,52.43,0.1,Online Transfer
ORD-2021-00660,2024-07-14,Amanda Mendoza,South,Clothing,Formal Trousers,54.06,1,22.64,0.1,Online Transfer
ORD-2021-01826,2021-01-01,Catherine Turner,East,Electronics,Wireless Earbuds,152.93,2,38.66,0.05,Debit Card
ORD-2023-02315,2024-11-03,Kathleen Anderson,South,Clothing,Women's Blouse,85.91,2,45.23,0.1,Debit Card
ORD-2021-01519,2022-09-08,Stephen Myers,South,Home & Kitchen,Throw Pillow Set,46.2,1,17.05,0.05,Credit Card
ORD-2022-02396,2022-03-08,Daniel Hughes,East,Electronics,4K Ultra HD Monitor,1434.38,2,482.47,0.0,Online Transfer
ORD-2024-00720,2024-04-10,Ryan Perez,East,Clothing,Sports Shorts,74.95,2,34.56,0.05,Credit Card
ORD-2024-01944,2021-11-06,Nicholas Wilson,East,Sports,Jump Rope,21.23,1,7.71,0.0,Credit Card
ORD-2023-00788,2024-11-30,Christine Sullivan,Central,Clothing,Winter Jacket,115.24,1,50.16,,Cash
ORD-2022-02382,2023-11-28,Gary Peterson,West,Sports,Gym Bag,41.69,1,17.49,0.1,Online Transfer
ORD-2023-01958,2023-12-03,Nancy Howard,West,Sports,Basketball,42.69,1,13.0,0.15,Debit Card
ORD-2023-00083,2024-09-02,Pamela Harris,East,Clothing,Men's Formal Shirt,126.24,2,67.09,0.0,Debit Card
ORD-2023-00813,2022-03-06,Elizabeth Ramos,West,Home & Kitchen,Cookware Set 10pc,315.11,1,150.56,0.0,Cash
ORD-2021-01062,2023-01-26,George Evans,East,Clothing,Formal Trousers,62.37,1,26.46,0.0,Cash
ORD-2023-00874,2024-12-20,Rachel Scott,South,Clothing,Formal Trousers,67.78,1,31.97,0.0,Online Transfer
ORD-2022-00323,2022-07-09,Brenda Johnson,Central,Clothing,Men's Formal Shirt,42.49,1,16.41,0.15,Credit Card
ORD-2022-01101,2024-08-12,Jose Wilson,Central,Electronics,Laptop - 15 inch,3876.57,3,1370.16,0.0,Online Transfer
ORD-2022-02133,2024-12-30,Benjamin Carter,Central,Electronics,Tablet 10 inch,483.16,1,157.74,0.0,Online Transfer
ORD-2021-00229,2022-11-27,Matthew Ward,Central,Electronics,Smart Watch,327.98,1,95.32,0.1,Cash
ORD-2024-01953,2022-09-21,Jerry Wright,South,Furniture,Desk Lamp LED,105.26,2,40.16,0.05,Cash
ORD-2021-00217,2021-05-03,Amanda Thomas,South,Electronics,Bluetooth Speaker,249.07,2,44.11,0.1,Credit Card
ORD-2024-01511,2021-09-04,Gregory Gomez,West,Sports,Swimming Goggles,25.52,1,9.7,0.15,Cash
ORD-2021-02171,2024-01-06,Samuel Mendoza,Central,Electronics,Smart Watch,1043.58,3,309.19,0.1,Cash
ORD-2023-00079,2022-07-29,Sandra Moore,South,Sports,Tennis Racket,256.6,2,92.96,0.0,Debit Card
ORD-2022-01723,2024-11-12,Brenda Evans,East,Sports,Gym Bag,94.23,2,25.21,0.15,Credit Card
ORD-2021-02399,2023-03-18,Andrew Adams,West,Furniture,Conference Table,858.55,1,347.4,0.05,Mobile Payment
ORD-2023-01143,2024-11-09,Adam Smith,Central,Furniture,Conference Table,2417.64,3,877.86,0.0,Cash
ORD-2024-01828,2022-06-28,Mary Collins,Central,Home & Kitchen,Weighted Blanket,182.36,2,73.37,0.1,Debit Card
ORD-2022-01651,2024-01-19,Andrew Garcia,South,Clothing,Casual Dress Shirt,65.49,1,29.86,0.05,Debit Card
ORD-2021-01020,2022-09-17,Emily Richardson,East,Furniture,Standing Desk Converter,550.87,2,221.43,0.05,Debit Card
ORD-2024-01384,2023-01-01,Emma Diaz,Central,Furniture,Ergonomic Office Chair,304.44,1,69.67,0.15,Credit Card
ORD-2021-00956,2024-08-14,Samuel Walker,West,Clothing,Running Shoes,141.3,1,55.92,0.05,Online Transfer
ORD-2021-00412,2024-10-16,Robert Brown,East,Furniture,Filing Cabinet 3-Drawer,554.65,2,182.44,0.05,Mobile Payment
ORD-2024-00655,2024-01-01,Catherine Gray,East,Furniture,Ergonomic Office Chair,1008.13,3,224.4,0.1,Credit Card
ORD-2022-00863,2021-05-05,Olivia Jones,South,Clothing,Leather Belt,43.48,1,21.21,0.1,Credit Card
ORD-2023-01221,2023-07-22,Betty Gray,South,Furniture,Desk Lamp LED,63.78,1,25.91,0.05,Online Transfer
ORD-2024-01585,2022-03-06,Samantha Anderson,East,Electronics,Wireless Mouse,90.9,3,16.59,0.25,Debit Card
ORD-2024-00338,2022-08-29,Jerry Ross,East,Clothing,Winter Jacket,155.78,1,76.77,0.0,Credit Card
ORD-2022-01035,2022-02-12,,,Clothing,Casual Dress Shirt,62.13,1,30.94,0.05,Online Transfer
